node_ids timestamps
80 4055.0
80 5099.0
80 6123.0
80 7141.0
80 8160.0
80 9079.0
80 10068.0
80 11075.0
80 12096.0
80 13108.0
80 14121.0
80 15170.0
80 16173.0
80 17166.0
80 18156.0
80 19198.0
80 20256.0
80 21259.0
80 22196.0
80 23199.0
80 24161.0
80 25157.0
80 26127.0
80 27201.0
80 28162.0
80 29132.0
80 30115.0
80 31021.0
80 32067.0
80 33069.0
80 34175.0
80 35190.0
80 36118.0
80 37108.0
80 38103.0
80 39094.0
80 40067.0
80 41005.0
80 42012.0
80 42961.0
80 43986.0
80 44938.0
80 45968.0
80 46969.0
80 47944.0
80 49009.0
80 49998.0
80 59962.0
81 1049.0
81 2021.0
81 3056.0
81 4058.0
81 5072.0
81 6039.0
81 7036.0
81 7975.0
81 8950.0
81 9911.0
81 10969.0
81 11960.0
81 12893.0
81 13901.0
81 14856.0
81 15884.0
81 16912.0
81 17901.0
81 18939.0
81 19934.0
81 20935.0
81 21952.0
81 22947.0
81 23944.0
81 24955.0
81 26005.0
81 27041.0
81 28077.0
81 29069.0
81 30138.0
81 31139.0
81 32140.0
81 33165.0
81 34168.0
81 35188.0
81 36173.0
81 37122.0
81 38145.0
81 39121.0
81 40119.0
81 41141.0
81 42166.0
81 43182.0
81 44190.0
81 45165.0
81 46150.0
81 47116.0
81 48145.0
81 49165.0
81 59881.0
82 1004.0
82 2029.0
82 3034.0
82 4064.0
82 5035.0
82 5996.0
82 7000.0
82 8001.0
82 8922.0
82 9944.0
82 10937.0
82 11958.0
82 12935.0
82 13938.0
82 14950.0
82 15959.0
82 17017.0
82 17955.0
82 18940.0
82 19922.0
82 20902.0
82 21886.0
82 22892.0
82 23892.0
82 24879.0
82 25878.0
82 26898.0
82 27950.0
82 28962.0
82 29992.0
82 30989.0
82 32025.0
82 33043.0
82 33986.0
82 34994.0
82 35987.0
82 36993.0
82 38008.0
82 39033.0
82 40036.0
82 41045.0
82 42008.0
82 42996.0
82 44036.0
82 45058.0
82 46074.0
82 47056.0
82 48039.0
82 49062.0
82 49987.0
82 59990.0
83 960.0
83 1897.0
83 2883.0
83 3855.0
83 4856.0
83 5839.0
83 6792.0
83 7828.0
83 8800.0
83 9795.0
83 10826.0
83 11828.0
83 12847.0
83 13865.0
83 14890.0
83 15933.0
83 16956.0
83 17970.0
83 18972.0
83 19958.0
83 20977.0
83 21983.0
83 23005.0
83 23981.0
83 25006.0
83 25988.0
83 26975.0
83 27938.0
83 28918.0
83 29914.0
83 30891.0
83 31830.0
83 32811.0
83 33790.0
83 34823.0
83 35801.0
83 36777.0
83 37818.0
83 38800.0
83 39801.0
83 40789.0
83 41806.0
83 42802.0
83 43875.0
83 44840.0
83 45847.0
83 46850.0
83 47927.0
83 48927.0
83 49911.0
84 1057.0
84 2017.0
84 3004.0
84 3986.0
84 4946.0
84 5928.0
84 6905.0
84 7899.0
84 8912.0
84 9925.0
84 10901.0
84 11927.0
84 12944.0
84 13935.0
84 14925.0
84 15960.0
84 16927.0
84 17902.0
84 18870.0
84 19819.0
84 20821.0
84 21811.0
84 22793.0
84 23775.0
84 24766.0
84 25786.0
84 26799.0
84 27811.0
84 28803.0
84 29843.0
84 30822.0
84 31749.0
84 32732.0
84 33723.0
84 34728.0
84 35732.0
84 36743.0
84 37680.0
84 38636.0
84 39658.0
84 40708.0
84 41720.0
84 42696.0
84 43653.0
84 44648.0
84 45708.0
84 46714.0
84 47681.0
84 48665.0
84 49690.0
85 1014.0
85 2003.0
85 3000.0
85 4044.0
85 5067.0
85 6044.0
85 7075.0
85 8080.0
85 9026.0
85 10004.0
85 10986.0
85 11970.0
85 13021.0
85 14070.0
85 15037.0
85 16024.0
85 17057.0
85 18115.0
85 19136.0
85 20142.0
85 21146.0
85 22136.0
85 23188.0
85 24199.0
85 25224.0
85 26253.0
85 27278.0
85 28288.0
85 29266.0
85 30321.0
85 31340.0
85 32343.0
85 33282.0
85 34325.0
85 35342.0
85 36347.0
85 37366.0
85 38361.0
85 39350.0
85 40332.0
85 41348.0
85 42286.0
85 43326.0
85 44304.0
85 45249.0
85 46257.0
85 47285.0
85 48286.0
85 49267.0
85 59861.0
86 1031.0
86 2086.0
86 3055.0
86 4085.0
86 5082.0
86 6105.0
86 7138.0
86 8113.0
86 9103.0
86 10145.0
86 11203.0
86 12233.0
86 13253.0
86 14240.0
86 15226.0
86 16187.0
86 17158.0
86 18136.0
86 19173.0
86 20155.0
86 21074.0
86 22025.0
86 23043.0
86 24036.0
86 25019.0
86 26002.0
86 26975.0
86 27930.0
86 28905.0
86 29913.0
86 30974.0
86 32009.0
86 33007.0
86 33947.0
86 34885.0
86 35914.0
86 36888.0
86 37864.0
86 38810.0
86 39764.0
86 40783.0
86 41776.0
86 42799.0
86 43787.0
86 44830.0
86 45796.0
86 46816.0
86 47836.0
86 48807.0
86 49805.0
86 59975.0
87 989.0
87 1989.0
87 2989.0
87 3984.0
87 4969.0
87 5972.0
87 6973.0
87 7979.0
87 9038.0
87 10041.0
87 11041.0
87 12037.0
87 12982.0
87 14008.0
87 15048.0
87 16037.0
87 16989.0
87 17969.0
87 18978.0
87 19940.0
87 20940.0
87 21929.0
87 22928.0
87 23918.0
87 24867.0
87 25898.0
87 26961.0
87 27935.0
87 28916.0
87 29885.0
87 30901.0
87 31862.0
87 32896.0
87 33915.0
87 34912.0
87 35917.0
87 36866.0
87 37871.0
87 38895.0
87 39930.0
87 40971.0
87 41959.0
87 42965.0
87 43973.0
87 44951.0
87 45917.0
87 46966.0
87 47901.0
87 48847.0
87 49835.0
87 59898.0
88 1034.0
88 2075.0
88 3064.0
88 4040.0
88 5079.0
88 6119.0
88 7105.0
88 8118.0
88 9076.0
88 10038.0
88 11007.0
88 12038.0
88 13002.0
88 13940.0
88 14974.0
88 15980.0
88 16967.0
88 17960.0
88 18957.0
88 20005.0
88 21030.0
88 22011.0
88 23027.0
88 24045.0
88 25005.0
88 25996.0
88 26970.0
88 27983.0
88 28979.0
88 29954.0
88 30934.0
88 31956.0
88 32939.0
88 33954.0
88 34945.0
88 35911.0
88 36920.0
88 37907.0
88 38903.0
88 39854.0
88 40830.0
88 41799.0
88 42785.0
88 43792.0
88 44800.0
88 45810.0
88 46821.0
88 47858.0
88 48829.0
88 49777.0
88 59982.0
89 1053.0
89 2123.0
89 3089.0
89 4083.0
89 5106.0
89 6117.0
89 7159.0
89 8227.0
89 9224.0
89 10238.0
89 11214.0
89 12257.0
89 13273.0
89 14269.0
89 15285.0
89 16259.0
89 17252.0
89 18258.0
89 19265.0
89 20295.0
89 21291.0
89 22274.0
89 23269.0
89 24244.0
89 25233.0
89 26217.0
89 27178.0
89 28198.0
89 29171.0
89 30131.0
89 31088.0
89 32126.0
89 33134.0
89 34176.0
89 35178.0
89 36159.0
89 37142.0
89 38115.0
89 39132.0
89 40081.0
89 41077.0
89 42073.0
89 43060.0
89 44052.0
89 45076.0
89 46102.0
89 47107.0
89 48106.0
89 49095.0
89 59876.0
90 985.0
90 1977.0
90 2914.0
90 3934.0
90 4955.0
90 5934.0
90 7010.0
90 8026.0
90 9033.0
90 10093.0
90 11117.0
90 12038.0
90 13015.0
90 13969.0
90 14982.0
90 15985.0
90 17017.0
90 18007.0
90 18982.0
90 19982.0
90 21046.0
90 22078.0
90 23101.0
90 24109.0
90 25111.0
90 26078.0
90 27078.0
90 28085.0
90 29097.0
90 30075.0
90 31122.0
90 32130.0
90 33109.0
90 34105.0
90 35069.0
90 36087.0
90 37071.0
90 38098.0
90 39089.0
90 40046.0
90 41002.0
90 41956.0
90 42894.0
90 43926.0
90 44942.0
90 45915.0
90 46894.0
90 47883.0
90 48878.0
90 49851.0
90 59962.0
91 995.0
91 1992.0
91 2947.0
91 3989.0
91 4940.0
91 6017.0
91 6997.0
91 8006.0
91 8992.0
91 10048.0
91 11066.0
91 12058.0
91 12998.0
91 13978.0
91 14946.0
91 15965.0
91 16942.0
91 17924.0
91 18906.0
91 19901.0
91 20935.0
91 21880.0
91 22925.0
91 23960.0
91 24959.0
91 25963.0
91 26965.0
91 27988.0
91 29006.0
91 30039.0
91 31031.0
91 32015.0
91 33012.0
91 34040.0
91 35036.0
91 36063.0
91 37032.0
91 38020.0
91 39039.0
91 40068.0
91 41073.0
91 42067.0
91 43067.0
91 44054.0
91 45037.0
91 46037.0
91 47044.0
91 48028.0
91 48967.0
91 49948.0
92 999.0
92 1935.0
92 2918.0
92 3974.0
92 4960.0
92 5973.0
92 6962.0
92 7916.0
92 8933.0
92 9945.0
92 10934.0
92 11948.0
92 13006.0
92 13993.0
92 14987.0
92 16022.0
92 17034.0
92 18032.0
92 18989.0
92 20032.0
92 21030.0
92 22042.0
92 23022.0
92 23964.0
92 24924.0
92 25940.0
92 26897.0
92 27895.0
92 28884.0
92 29810.0
92 30820.0
92 31875.0
92 32900.0
92 33815.0
92 34817.0
92 35824.0
92 36860.0
92 37882.0
92 38956.0
92 39975.0
92 40997.0
92 42014.0
92 43054.0
92 44090.0
92 45145.0
92 46153.0
92 47164.0
92 48212.0
92 49221.0
93 1012.0
93 1969.0
93 2958.0
93 3943.0
93 4919.0
93 5909.0
93 6899.0
93 7871.0
93 8898.0
93 9893.0
93 10889.0
93 11906.0
93 13001.0
93 13995.0
93 15005.0
93 16025.0
93 17026.0
93 17977.0
93 18992.0
93 20014.0
93 20989.0
93 21980.0
93 22892.0
93 23858.0
93 24827.0
93 25854.0
93 26797.0
93 27819.0
93 28840.0
93 29806.0
93 30832.0
93 31844.0
93 32835.0
93 33867.0
93 34824.0
93 35824.0
93 36774.0
93 37775.0
93 38796.0
93 39776.0
93 40801.0
93 41768.0
93 42760.0
93 43757.0
93 44741.0
93 45706.0
93 46751.0
93 47762.0
93 48763.0
93 49760.0
94 1012.0
94 2038.0
94 3001.0
94 3993.0
94 5039.0
94 6017.0
94 7033.0
94 8070.0
94 9106.0
94 10087.0
94 11053.0
94 12024.0
94 13026.0
94 13988.0
94 14976.0
94 15957.0
94 16939.0
94 17917.0
94 18872.0
94 19925.0
94 20900.0
94 21893.0
94 22891.0
94 23891.0
94 24894.0
94 25920.0
94 26940.0
94 27895.0
94 28913.0
94 29900.0
94 30887.0
94 31943.0
94 32875.0
94 33853.0
94 34851.0
94 35864.0
94 36882.0
94 37889.0
94 38893.0
94 39898.0
94 40934.0
94 41937.0
94 42919.0
94 43932.0
94 44897.0
94 45920.0
94 46923.0
94 47926.0
94 48920.0
94 49969.0
94 59879.0
95 954.0
95 1989.0
95 2971.0
95 3996.0
95 4965.0
95 5972.0
95 6944.0
95 7917.0
95 8951.0
95 9941.0
95 10922.0
95 11963.0
95 12943.0
95 13996.0
95 14972.0
95 15994.0
95 16945.0
95 17955.0
95 18964.0
95 19938.0
95 20932.0
95 21955.0
95 22944.0
95 23942.0
95 24903.0
95 25884.0
95 26865.0
95 27883.0
95 28858.0
95 29852.0
95 30843.0
95 31868.0
95 32810.0
95 33906.0
95 34885.0
95 35825.0
95 36781.0
95 37800.0
95 38719.0
95 39714.0
95 40655.0
95 41663.0
95 42641.0
95 43595.0
95 44582.0
95 45578.0
95 46579.0
95 47590.0
95 48616.0
95 49613.0
96 997.0
96 1965.0
96 2888.0
96 3867.0
96 4897.0
96 5812.0
96 6818.0
96 7814.0
96 8810.0
96 9802.0
96 10800.0
96 11817.0
96 12811.0
96 13836.0
96 14822.0
96 15859.0
96 16870.0
96 17823.0
96 18822.0
96 19824.0
96 20798.0
96 21811.0
96 22804.0
96 23852.0
96 24822.0
96 25727.0
96 26723.0
96 27735.0
96 28712.0
96 29722.0
96 30810.0
96 31790.0
96 32789.0
96 33874.0
96 34892.0
96 35903.0
96 36857.0
96 37875.0
96 38874.0
96 39878.0
96 40881.0
96 41848.0
96 42812.0
96 43835.0
96 44823.0
96 45782.0
96 46721.0
96 47739.0
96 48776.0
96 49738.0
96 59946.0
97 984.0
97 1954.0
97 2961.0
97 4025.0
97 5087.0
97 6067.0
97 7039.0
97 8010.0
97 8976.0
97 9934.0
97 10913.0
97 11904.0
97 12887.0
97 13898.0
97 14943.0
97 15947.0
97 16949.0
97 17928.0
97 18948.0
97 19988.0
97 20943.0
97 22017.0
97 23012.0
97 24000.0
97 25054.0
97 26083.0
97 27083.0
97 28085.0
97 29076.0
97 30100.0
97 31094.0
97 32082.0
97 33168.0
97 34126.0
97 35136.0
97 36158.0
97 37200.0
97 38183.0
97 39191.0
97 40210.0
97 41208.0
97 42194.0
97 43175.0
97 44184.0
97 45184.0
97 46188.0
97 47159.0
97 48171.0
97 49159.0
98 1001.0
98 2002.0
98 3017.0
98 4047.0
98 5036.0
98 5996.0
98 6990.0
98 7955.0
98 8940.0
98 9938.0
98 10907.0
98 11908.0
98 12929.0
98 13957.0
98 14937.0
98 15903.0
98 16885.0
98 17894.0
98 18927.0
98 19903.0
98 20927.0
98 21936.0
98 22902.0
98 23917.0
98 24900.0
98 25911.0
98 26925.0
98 27916.0
98 28955.0
98 30016.0
98 31051.0
98 32085.0
98 33123.0
98 34144.0
98 35159.0
98 36164.0
98 37152.0
98 38166.0
98 39164.0
98 40127.0
98 41128.0
98 42126.0
98 43134.0
98 44174.0
98 45206.0
98 46259.0
98 47233.0
98 48241.0
98 49175.0
98 59949.0
99 970.0
99 1925.0
99 2968.0
99 3997.0
99 5018.0
99 6018.0
99 7016.0
99 7955.0
99 8952.0
99 9998.0
99 10980.0
99 11978.0
99 12936.0
99 13965.0
99 14986.0
99 15912.0
99 16950.0
99 17952.0
99 18926.0
99 19942.0
99 20938.0
99 21929.0
99 22988.0
99 24016.0
99 25052.0
99 26093.0
99 27151.0
99 28161.0
99 29155.0
99 30212.0
99 31228.0
99 32222.0
99 33231.0
99 34252.0
99 35256.0
99 36252.0
99 37259.0
99 38227.0
99 39220.0
99 40193.0
99 41183.0
99 42169.0
99 43195.0
99 44095.0
99 45075.0
99 46065.0
99 47078.0
99 48013.0
99 49008.0
99 49992.0
99 59970.0
100 1042.0
100 2047.0
100 3028.0
100 3991.0
100 4961.0
100 5937.0
100 6927.0
100 7897.0
100 8859.0
100 9904.0
100 10908.0
100 11962.0
100 12943.0
100 13891.0
100 14894.0
100 15937.0
100 16933.0
100 17898.0
100 18890.0
100 19868.0
100 20826.0
100 21843.0
100 22851.0
100 23968.0
100 24978.0
100 26001.0
100 27025.0
100 28035.0
100 29048.0
100 30043.0
100 31078.0
100 32094.0
100 33080.0
100 34090.0
100 35077.0
100 36123.0
100 37179.0
100 38197.0
100 39219.0
100 40250.0
100 41240.0
100 42299.0
100 43268.0
100 44254.0
100 45259.0
100 46235.0
100 47265.0
100 48266.0
100 49205.0
101 1014.0
101 1984.0
101 2949.0
101 4036.0
101 5062.0
101 6024.0
101 7019.0
101 7993.0
101 8996.0
101 10019.0
101 10996.0
101 12006.0
101 12953.0
101 13963.0
101 14994.0
101 15978.0
101 17021.0
101 18054.0
101 19012.0
101 20013.0
101 21047.0
101 22004.0
101 22980.0
101 23952.0
101 25026.0
101 25988.0
101 27019.0
101 28014.0
101 29011.0
101 29998.0
101 31011.0
101 32006.0
101 33030.0
101 34007.0
101 35055.0
101 36027.0
101 36999.0
101 37951.0
101 38888.0
101 39867.0
101 40815.0
101 41766.0
101 42733.0
101 43722.0
101 44662.0
101 45708.0
101 46689.0
101 47631.0
101 48615.0
101 49588.0
102 956.0
102 1984.0
102 3027.0
102 4033.0
102 5029.0
102 6039.0
102 7021.0
102 7988.0
102 9025.0
102 10063.0
102 11085.0
102 12104.0
102 13117.0
102 14116.0
102 15091.0
102 16099.0
102 17104.0
102 18092.0
102 19137.0
102 20110.0
102 21108.0
102 22126.0
102 23166.0
102 24202.0
102 25231.0
102 26228.0
102 27259.0
102 28266.0
102 29256.0
102 30224.0
102 31173.0
102 32117.0
102 33107.0
102 34127.0
102 35133.0
102 36120.0
102 37121.0
102 38115.0
102 39164.0
102 40200.0
102 41229.0
102 42234.0
102 43276.0
102 44294.0
102 45260.0
102 46272.0
102 47218.0
102 48204.0
102 49145.0
102 59953.0
103 988.0
103 1998.0
103 2948.0
103 4015.0
103 5027.0
103 6052.0
103 7123.0
103 8096.0
103 9138.0
103 10117.0
103 11122.0
103 12120.0
103 13136.0
103 14164.0
103 15161.0
103 16181.0
103 17226.0
103 18210.0
103 19269.0
103 20316.0
103 21336.0
103 22345.0
103 23321.0
103 24287.0
103 25275.0
103 26221.0
103 27251.0
103 28229.0
103 29241.0
103 30223.0
103 31252.0
103 32230.0
103 33150.0
103 34154.0
103 35167.0
103 36149.0
103 37154.0
103 38146.0
103 39157.0
103 40207.0
103 41179.0
103 42198.0
103 43179.0
103 44181.0
103 45238.0
103 46264.0
103 47277.0
103 48281.0
103 49281.0
103 59853.0
104 1020.0
104 2040.0
104 3045.0
104 4040.0
104 5056.0
104 6068.0
104 7104.0
104 8099.0
104 9093.0
104 10095.0
104 11056.0
104 12105.0
104 13135.0
104 14128.0
104 15130.0
104 16192.0
104 17216.0
104 18209.0
104 19206.0
104 20163.0
104 21187.0
104 22210.0
104 23166.0
104 24155.0
104 25142.0
104 26096.0
104 27105.0
104 28128.0
104 29173.0
104 30157.0
104 31165.0
104 32215.0
104 33242.0
104 34263.0
104 35282.0
104 36273.0
104 37281.0
104 38234.0
104 39231.0
104 40200.0
104 41175.0
104 42202.0
104 43192.0
104 44129.0
104 45191.0
104 46184.0
104 47155.0
104 48158.0
104 49149.0
104 59968.0
105 966.0
105 1988.0
105 3013.0
105 4040.0
105 5067.0
105 6073.0
105 7065.0
105 8095.0
105 9070.0
105 10064.0
105 11019.0
105 12017.0
105 13055.0
105 14056.0
105 15079.0
105 16072.0
105 17091.0
105 18108.0
105 19096.0
105 20094.0
105 21122.0
105 22107.0
105 23085.0
105 24079.0
105 25119.0
105 26154.0
105 27174.0
105 28160.0
105 29179.0
105 30114.0
105 31079.0
105 31992.0
105 32965.0
105 34003.0
105 34998.0
105 36078.0
105 37073.0
105 38107.0
105 39151.0
105 40170.0
105 41162.0
105 42129.0
105 43136.0
105 44127.0
105 45121.0
105 46103.0
105 47077.0
105 48079.0
105 49087.0
106 983.0
106 1965.0
106 2917.0
106 3912.0
106 4891.0
106 5865.0
106 6851.0
106 7838.0
106 8871.0
106 9816.0
106 10782.0
106 11772.0
106 12756.0
106 13768.0
106 14796.0
106 15780.0
106 16760.0
106 17751.0
106 18726.0
106 19683.0
106 20620.0
106 21668.0
106 22611.0
106 23542.0
106 24577.0
106 25535.0
106 26604.0
106 27556.0
106 28497.0
106 29528.0
106 30558.0
106 31549.0
106 32554.0
106 33525.0
106 34520.0
106 35494.0
106 36484.0
106 37454.0
106 38446.0
106 39389.0
106 40393.0
106 41416.0
106 42457.0
106 43458.0
106 44453.0
106 45439.0
106 46482.0
106 47493.0
106 48487.0
106 49494.0
107 1078.0
107 2095.0
107 3144.0
107 4094.0
107 5044.0
107 6027.0
107 7021.0
107 8029.0
107 9029.0
107 10055.0
107 10985.0
107 11934.0
107 13004.0
107 13970.0
107 15002.0
107 15985.0
107 16992.0
107 17962.0
107 18989.0
107 19974.0
107 21004.0
107 22017.0
107 23047.0
107 24048.0
107 25016.0
107 26003.0
107 27031.0
107 28078.0
107 29094.0
107 30114.0
107 31092.0
107 32115.0
107 33139.0
107 34140.0
107 35165.0
107 36184.0
107 37195.0
107 38209.0
107 39199.0
107 40209.0
107 41175.0
107 42147.0
107 43151.0
107 44127.0
107 45139.0
107 46165.0
107 47130.0
107 48140.0
107 49191.0
108 978.0
108 2033.0
108 3058.0
108 4105.0
108 5122.0
108 6116.0
108 7126.0
108 8115.0
108 9149.0
108 10129.0
108 11086.0
108 12111.0
108 13130.0
108 14122.0
108 15161.0
108 16210.0
108 17240.0
108 18257.0
108 19309.0
108 20315.0
108 21350.0
108 22368.0
108 23375.0
108 24391.0
108 25437.0
108 26465.0
108 27441.0
108 28426.0
108 29452.0
108 30452.0
108 31461.0
108 32464.0
108 33436.0
108 34496.0
108 35458.0
108 36429.0
108 37476.0
108 38519.0
108 39558.0
108 40631.0
108 41675.0
108 42720.0
108 43704.0
108 44669.0
108 45684.0
108 46687.0
108 47638.0
108 48649.0
108 49636.0
108 59945.0
109 1060.0
109 2012.0
109 3054.0
109 4042.0
109 5034.0
109 6035.0
109 7049.0
109 8063.0
109 9008.0
109 9973.0
109 11003.0
109 12004.0
109 13014.0
109 14062.0
109 15098.0
109 16133.0
109 17091.0
109 18080.0
109 19041.0
109 20041.0
109 21051.0
109 22067.0
109 23104.0
109 24075.0
109 25115.0
109 26115.0
109 27082.0
109 28094.0
109 29109.0
109 30132.0
109 31176.0
109 32228.0
109 33216.0
109 34267.0
109 35298.0
109 36319.0
109 37330.0
109 38352.0
109 39333.0
109 40376.0
109 41406.0
109 42425.0
109 43422.0
109 44401.0
109 45439.0
109 46492.0
109 47537.0
109 48565.0
109 49587.0
110 1045.0
110 2020.0
110 3057.0
110 4076.0
110 5078.0
110 6075.0
110 7043.0
110 7976.0
110 8970.0
110 9966.0
110 10956.0
110 11987.0
110 12994.0
110 14053.0
110 15062.0
110 15992.0
110 16987.0
110 17984.0
110 18974.0
110 19995.0
110 21010.0
110 21953.0
110 22967.0
110 24029.0
110 25062.0
110 26048.0
110 27065.0
110 28074.0
110 29026.0
110 30028.0
110 31042.0
110 32000.0
110 32964.0
110 33977.0
110 34992.0
110 36002.0
110 37020.0
110 38038.0
110 39007.0
110 40003.0
110 40949.0
110 41938.0
110 42944.0
110 43924.0
110 44941.0
110 45921.0
110 46933.0
110 47938.0
110 48912.0
110 49894.0
110 59906.0
111 1016.0
111 2014.0
111 3015.0
111 4043.0
111 5117.0
111 6036.0
111 7077.0
111 8104.0
111 9119.0
111 10081.0
111 11095.0
111 12125.0
111 13116.0
111 14094.0
111 15095.0
111 16107.0
111 17124.0
111 18150.0
111 19144.0
111 20136.0
111 21202.0
111 22218.0
111 23180.0
111 24188.0
111 25210.0
111 26202.0
111 27280.0
111 28277.0
111 29253.0
111 30265.0
111 31236.0
111 32237.0
111 33224.0
111 34229.0
111 35230.0
111 36253.0
111 37222.0
111 38150.0
111 39218.0
111 40206.0
111 41217.0
111 42160.0
111 43171.0
111 44209.0
111 45204.0
111 46284.0
111 47285.0
111 48305.0
111 49244.0
111 59892.0
112 926.0
112 1904.0
112 2931.0
112 3937.0
112 4918.0
112 5948.0
112 6948.0
112 7991.0
112 8951.0
112 10014.0
112 11030.0
112 12070.0
112 13056.0
112 14033.0
112 14998.0
112 16030.0
112 17053.0
112 18053.0
112 19058.0
112 20078.0
112 21086.0
112 22113.0
112 23113.0
112 24091.0
112 25105.0
112 26086.0
112 27077.0
112 28117.0
112 29106.0
112 30144.0
112 31199.0
112 32204.0
112 33195.0
112 34135.0
112 35079.0
112 36074.0
112 37043.0
112 38055.0
112 39064.0
112 40060.0
112 41046.0
112 42042.0
112 43042.0
112 44084.0
112 45115.0
112 46150.0
112 47191.0
112 48205.0
112 49189.0
112 59933.0
113 995.0
113 2001.0
113 3010.0
113 4042.0
113 5025.0
113 6031.0
113 7035.0
113 8056.0
113 9032.0
113 10019.0
113 11028.0
113 12005.0
113 13004.0
113 13992.0
113 14992.0
113 15971.0
113 16962.0
113 17986.0
113 18967.0
113 19944.0
113 21043.0
113 21998.0
113 22982.0
113 23969.0
113 24940.0
113 25962.0
113 26964.0
113 27952.0
113 28955.0
113 29921.0
113 30933.0
113 31950.0
113 32974.0
113 34014.0
113 34984.0
113 35962.0
113 37020.0
113 38007.0
113 38980.0
113 39978.0
113 40957.0
113 41981.0
113 43030.0
113 43963.0
113 44979.0
113 45952.0
113 46878.0
113 47904.0
113 48932.0
113 49978.0
114 1013.0
114 1995.0
114 3041.0
114 4078.0
114 5062.0
114 6104.0
114 7124.0
114 8129.0
114 9184.0
114 10115.0
114 11106.0
114 12148.0
114 13163.0
114 14188.0
114 15207.0
114 16247.0
114 17240.0
114 18264.0
114 19292.0
114 20262.0
114 21261.0
114 22286.0
114 23277.0
114 24260.0
114 25255.0
114 26249.0
114 27245.0
114 28262.0
114 29299.0
114 30310.0
114 31322.0
114 32337.0
114 33337.0
114 34292.0
114 35290.0
114 36341.0
114 37340.0
114 38354.0
114 39355.0
114 40357.0
114 41379.0
114 42417.0
114 43400.0
114 44424.0
114 45471.0
114 46521.0
114 47476.0
114 48537.0
114 49557.0
115 1021.0
115 2010.0
115 3023.0
115 4076.0
115 5055.0
115 6060.0
115 7070.0
115 8023.0
115 9010.0
115 9996.0
115 11039.0
115 12073.0
115 13072.0
115 14069.0
115 15046.0
115 16022.0
115 17030.0
115 18010.0
115 19016.0
115 20040.0
115 21068.0
115 22081.0
115 23141.0
115 24143.0
115 25148.0
115 26122.0
115 27125.0
115 28079.0
115 29037.0
115 30018.0
115 30994.0
115 31991.0
115 33026.0
115 34017.0
115 35053.0
115 36128.0
115 37111.0
115 38119.0
115 39097.0
115 40102.0
115 41116.0
115 42143.0
115 43147.0
115 44124.0
115 45064.0
115 46083.0
115 47108.0
115 48154.0
115 49129.0
116 1030.0
116 2030.0
116 3033.0
116 4044.0
116 5044.0
116 6045.0
116 7049.0
116 8046.0
116 9027.0
116 10010.0
116 11069.0
116 12082.0
116 13056.0
116 14087.0
116 15051.0
116 16090.0
116 17066.0
116 18048.0
116 19064.0
116 20034.0
116 20980.0
116 22028.0
116 23032.0
116 24080.0
116 25138.0
116 26158.0
116 27186.0
116 28167.0
116 29196.0
116 30140.0
116 31128.0
116 32205.0
116 33189.0
116 34199.0
116 35241.0
116 36246.0
116 37262.0
116 38277.0
116 39279.0
116 40314.0
116 41347.0
116 42331.0
116 43313.0
116 44275.0
116 45282.0
116 46293.0
116 47285.0
116 48344.0
116 49348.0
116 59921.0
117 940.0
117 1936.0
117 2982.0
117 3996.0
117 4997.0
117 5999.0
117 7000.0
117 7977.0
117 8943.0
117 10018.0
117 11045.0
117 12071.0
117 13093.0
117 14126.0
117 15120.0
117 16097.0
117 17021.0
117 18058.0
117 19048.0
117 20077.0
117 21071.0
117 22037.0
117 22999.0
117 24042.0
117 25060.0
117 26074.0
117 27060.0
117 28056.0
117 28979.0
117 30015.0
117 30999.0
117 32029.0
117 33068.0
117 34031.0
117 35022.0
117 36037.0
117 37054.0
117 38066.0
117 39105.0
117 40135.0
117 41029.0
117 42048.0
117 43010.0
117 44050.0
117 45062.0
117 46072.0
117 47084.0
117 48099.0
117 49148.0
117 59991.0
118 1019.0
118 2021.0
118 3084.0
118 4081.0
118 5061.0
118 6057.0
118 7058.0
118 8119.0
118 9079.0
118 10009.0
118 11039.0
118 11982.0
118 12984.0
118 13946.0
118 14914.0
118 15866.0
118 16844.0
118 17850.0
118 18891.0
118 19873.0
118 20888.0
118 21901.0
118 22851.0
118 23840.0
118 24856.0
118 25794.0
118 26818.0
118 27868.0
118 28814.0
118 29813.0
118 30817.0
118 31751.0
118 32728.0
118 33696.0
118 34707.0
118 35713.0
118 36681.0
118 37586.0
118 38613.0
118 39594.0
118 40601.0
118 41648.0
118 42633.0
118 43657.0
118 44625.0
118 45642.0
118 46589.0
118 47605.0
118 48566.0
118 49553.0
118 59987.0
119 973.0
119 1960.0
119 2968.0
119 3988.0
119 4913.0
119 5884.0
119 6912.0
119 7955.0
119 8924.0
119 9945.0
119 10925.0
119 11926.0
119 12964.0
119 13959.0
119 14921.0
119 15944.0
119 16984.0
119 17930.0
119 18972.0
119 20024.0
119 21048.0
119 22026.0
119 23058.0
119 24052.0
119 25026.0
119 26048.0
119 27030.0
119 28012.0
119 29083.0
119 30014.0
119 31028.0
119 32034.0
119 33030.0
119 33982.0
119 35006.0
119 36012.0
119 37064.0
119 38105.0
119 39124.0
119 40157.0
119 41178.0
119 42140.0
119 43171.0
119 44123.0
119 45151.0
119 46159.0
119 47198.0
119 48216.0
119 49214.0
120 968.0
120 1970.0
